cve_id,base_severity,base_score,exploitability_score,impact_score,epss_score,epss_perc,cisa_kev,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality_impact,integrity_impact,availability_impact,published_date
CVE-2021-35083,CRITICAL,9.1,3.9,5.2,0.0016,0.37372,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35084,HIGH,7.1,1.8,5.2,0.00035,0.08326,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35085,HIGH,7.1,1.8,5.2,0.00037,0.09556,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35086,HIGH,7.5,3.9,3.6,0.00245,0.47686,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35087,HIGH,7.5,3.9,3.6,0.00246,0.47747,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35088,CRITICAL,9.1,3.9,5.2,0.0032,0.5437,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,HIGH,2022-04-01T05:15Z
CVE-2021-35089,HIGH,7.8,1.8,5.9,0.00098,0.2785,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-04-01T05:15Z
CVE-2021-3509,MEDIUM,6.1,2.8,2.7,0.0022,0.44592,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-05-27T00:15Z
CVE-2021-35090,HIGH,7.8,1.1,6.0,0.00179,0.3971,False,LOCAL,HIGH,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35091,HIGH,7.8,1.8,5.9,0.00094,0.27227,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35092,MEDIUM,6.7,0.8,5.9,0.00036,0.08546,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35093,MEDIUM,6.5,2.8,3.6,0.00163,0.37706,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2022-01-03T08:15Z
CVE-2021-35094,HIGH,7.8,1.8,5.9,0.00029,0.062,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35095,HIGH,7.0,1.0,5.9,0.00033,0.07516,False,LOCAL,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35096,HIGH,7.5,3.9,3.6,0.00245,0.47686,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35097,MEDIUM,6.8,0.9,5.9,7e-05,0.00319,False,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-35098,MEDIUM,6.7,0.8,5.9,0.00042,0.1157,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-3510,HIGH,7.5,3.9,3.6,0.00334,0.55603,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2021-10-05T21:15Z
CVE-2021-35100,HIGH,7.5,3.9,3.6,0.00721,0.71546,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35101,MEDIUM,6.5,2.0,4.0,0.0004,0.10666,False,LOCAL,LOW,LOW,NONE,CHANGED,NONE,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35102,HIGH,7.8,1.8,5.9,0.00125,0.32548,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35103,HIGH,7.8,1.8,5.9,0.00101,0.28523,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-04-01T05:15Z
CVE-2021-35104,CRITICAL,9.8,3.9,5.9,0.00701,0.71061,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35105,HIGH,7.8,1.8,5.9,0.00101,0.28523,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-04-01T05:15Z
CVE-2021-35106,HIGH,7.8,1.8,5.9,0.00094,0.27227,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-04-01T05:15Z
CVE-2021-35108,MEDIUM,6.8,0.9,5.9,0.00062,0.19252,False,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-35109,MEDIUM,6.8,0.9,5.9,0.00082,0.24623,False,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-3511,MEDIUM,4.3,2.8,1.4,0.00194,0.41541,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2021-04-28T01:15Z
CVE-2021-35110,HIGH,8.8,2.0,6.0,0.00098,0.2785,False,LOCAL,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,2022-04-01T05:15Z
CVE-2021-35111,MEDIUM,5.9,2.2,3.6,0.0019,0.41094,False,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-35112,HIGH,7.8,1.8,5.9,0.00085,0.25489,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35113,MEDIUM,6.8,0.9,5.9,9e-05,0.00556,False,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-35114,HIGH,7.8,1.8,5.9,0.00035,0.08264,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35115,HIGH,7.8,1.8,5.9,0.00044,0.12412,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-04-01T05:15Z
CVE-2021-35116,HIGH,7.1,1.8,5.2,0.00044,0.12552,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,2022-06-14T10:15Z
CVE-2021-35117,CRITICAL,9.1,3.9,5.2,0.00239,0.46823,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,HIGH,2022-04-01T05:15Z
CVE-2021-35118,MEDIUM,6.7,0.8,5.9,0.00084,0.25311,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35119,MEDIUM,5.5,1.8,3.6,0.00039,0.10315,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2022-06-14T10:15Z
CVE-2021-3512,HIGH,8.8,2.8,5.9,0.00245,0.47652,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-04-28T01:15Z
CVE-2021-35120,MEDIUM,6.7,0.8,5.9,0.00099,0.2808,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35121,MEDIUM,6.7,0.8,5.9,0.00036,0.08546,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35122,HIGH,7.8,1.8,5.9,0.00046,0.13392,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-35123,HIGH,8.8,2.8,5.9,0.00153,0.36594,False,ADJACENT_NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35126,HIGH,7.8,1.8,5.9,0.00111,0.30184,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35129,HIGH,7.8,1.8,5.9,0.00111,0.30184,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-3513,HIGH,7.5,3.9,3.6,0.00174,0.39145,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2022-08-22T15:15Z
CVE-2021-35130,HIGH,7.8,1.8,5.9,0.00043,0.12073,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-06-14T10:15Z
CVE-2021-35132,HIGH,7.8,1.8,5.9,0.00083,0.25023,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-35133,MEDIUM,6.7,0.8,5.9,0.00039,0.10499,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-35134,HIGH,8.4,2.5,5.9,0.00066,0.20664,False,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-09-02T12:15Z
CVE-2021-35135,MEDIUM,5.5,1.8,3.6,0.00047,0.13701,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2022-09-02T12:15Z
CVE-2021-3514,MEDIUM,6.5,2.8,3.6,0.00103,0.28918,False,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2021-05-28T15:15Z
CVE-2021-3515,MEDIUM,6.7,0.8,5.9,0.00124,0.32315,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-06-01T14:15Z
CVE-2021-3516,HIGH,7.8,1.8,5.9,0.00362,0.57525,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2021-06-01T14:15Z
CVE-2021-3517,HIGH,8.6,3.9,4.7,0.00077,0.23407,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,HIGH,2021-05-19T14:15Z
CVE-2021-3518,HIGH,8.8,2.8,5.9,0.0021,0.43604,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2021-05-18T12:15Z
CVE-2021-3519,MEDIUM,6.8,0.9,5.9,0.00034,0.08018,False,PHYSICAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-11-12T22:15Z
CVE-2021-35193,HIGH,7.5,3.9,3.6,0.00165,0.38076,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2021-07-30T19:15Z
CVE-2021-35196,HIGH,7.8,1.8,5.9,0.0075,0.72143,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2021-06-21T23:15Z
CVE-2021-35197,HIGH,7.5,3.9,3.6,0.01004,0.76056,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2021-07-02T13:15Z
CVE-2021-35198,MEDIUM,5.4,2.3,2.7,0.00502,0.64996,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2021-09-30T18:15Z
CVE-2021-35199,MEDIUM,5.4,2.3,2.7,0.00502,0.64996,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2021-09-30T18:15Z
CVE-2021-3520,CRITICAL,9.8,3.9,5.9,0.00134,0.33768,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-06-02T13:15Z
CVE-2021-35200,MEDIUM,4.8,1.7,2.7,0.00515,0.65598,False,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE,2021-09-30T18:15Z
CVE-2021-35201,MEDIUM,6.5,2.8,3.6,0.00347,0.56522,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2021-09-30T18:15Z
CVE-2021-35202,MEDIUM,4.3,2.8,1.4,0.00206,0.43085,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2021-09-30T18:15Z
CVE-2021-35203,MEDIUM,5.7,2.1,3.6,0.00345,0.56363,False,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,HIGH,NONE,NONE,2021-09-30T18:15Z
CVE-2021-35204,MEDIUM,5.4,2.3,2.7,0.00502,0.64996,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2021-09-30T18:15Z
CVE-2021-35205,MEDIUM,5.4,2.3,2.7,0.00152,0.36525,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2021-09-30T18:15Z
CVE-2021-35206,MEDIUM,6.1,2.8,2.7,0.00505,0.65101,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-06-22T14:15Z
CVE-2021-35207,MEDIUM,6.1,2.8,2.7,0.00966,0.75604,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-07-02T19:15Z
CVE-2021-35208,MEDIUM,5.4,2.3,2.7,0.01394,0.79584,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2021-07-02T19:15Z
CVE-2021-35209,CRITICAL,9.8,3.9,5.9,0.02663,0.85182,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-07-02T19:15Z
CVE-2021-3521,MEDIUM,4.7,1.0,3.6,0.00028,0.05858,False,LOCAL,HIGH,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE,2022-08-22T15:15Z
CVE-2021-35210,MEDIUM,6.1,2.8,2.7,0.00317,0.54115,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-06-23T11:15Z
CVE-2021-35211,CRITICAL,10.0,3.9,6.0,0.94139,0.99903,True,NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,2021-07-14T21:15Z
CVE-2021-35212,HIGH,8.8,2.8,5.9,0.01771,0.81872,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-08-31T17:15Z
CVE-2021-35213,HIGH,8.8,2.8,5.9,0.00342,0.56126,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-08-31T16:15Z
CVE-2021-35214,MEDIUM,4.7,1.0,3.6,0.00099,0.28126,False,LOCAL,HIGH,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,2021-10-12T16:15Z
CVE-2021-35215,HIGH,8.8,2.8,5.9,0.88201,0.99457,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-01T15:15Z
CVE-2021-35216,HIGH,8.8,2.8,5.9,0.51655,0.97798,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-01T15:15Z
CVE-2021-35217,HIGH,8.8,2.8,5.9,0.60058,0.98182,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-08T14:15Z
CVE-2021-35218,HIGH,8.8,2.8,5.9,0.2471,0.95912,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-01T15:15Z
CVE-2021-35219,MEDIUM,4.9,1.2,3.6,0.00104,0.29046,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,2021-08-31T12:15Z
CVE-2021-3522,MEDIUM,5.5,1.8,3.6,0.00106,0.29274,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2021-06-02T15:15Z
CVE-2021-35220,HIGH,7.2,1.2,5.9,0.01629,0.81097,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-08-31T12:15Z
CVE-2021-35221,HIGH,8.1,2.8,5.2,0.00465,0.63343,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE,2021-08-31T13:15Z
CVE-2021-35222,CRITICAL,9.6,2.8,6.0,0.00655,0.69964,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,HIGH,HIGH,HIGH,2021-08-31T13:15Z
CVE-2021-35223,HIGH,8.8,2.8,5.9,0.04511,0.88688,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-08-31T16:15Z
CVE-2021-35225,MEDIUM,6.4,3.1,2.7,0.01701,0.81509,False,NETWORK,LOW,LOW,NONE,CHANGED,LOW,LOW,NONE,2021-10-21T18:15Z
CVE-2021-35226,MEDIUM,6.5,2.8,3.6,0.00138,0.34393,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE,2022-10-10T23:15Z
CVE-2021-35227,HIGH,7.8,1.8,5.9,0.00714,0.71399,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-10-21T18:15Z
CVE-2021-35228,MEDIUM,4.7,1.6,2.7,0.00923,0.75018,False,NETWORK,HIGH,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-10-21T18:15Z
CVE-2021-35229,MEDIUM,6.1,2.8,2.7,0.00772,0.72547,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2022-04-21T19:15Z
CVE-2021-3523,HIGH,7.5,3.9,3.6,0.00164,0.37806,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2022-04-27T21:15Z
CVE-2021-35230,MEDIUM,6.7,0.8,5.9,0.00323,0.54662,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-10-22T12:15Z
CVE-2021-35231,MEDIUM,6.7,0.8,5.9,0.004,0.59835,False,LOCAL,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-10-25T13:15Z
CVE-2021-35232,MEDIUM,6.1,1.8,4.2,0.00316,0.54029,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,LOW,NONE,2021-12-27T19:15Z
CVE-2021-35233,MEDIUM,5.3,3.9,1.4,0.00989,0.75899,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2021-10-27T01:15Z
CVE-2021-35234,HIGH,8.8,2.8,5.9,0.00928,0.75092,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-12-20T21:15Z
CVE-2021-35235,MEDIUM,5.3,3.9,1.4,0.02393,0.84397,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2021-10-27T01:15Z
CVE-2021-35236,MEDIUM,5.3,3.9,1.4,0.00497,0.64783,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2021-10-27T01:15Z
CVE-2021-35237,MEDIUM,4.3,2.8,1.4,0.00209,0.43426,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2021-10-29T14:15Z
CVE-2021-35238,MEDIUM,4.8,1.7,2.7,0.00207,0.43104,False,ADJACENT_NETWORK,LOW,HIGH,NONE,CHANGED,LOW,LOW,NONE,2021-09-01T12:15Z
CVE-2021-35239,MEDIUM,5.4,2.3,2.7,0.00157,0.37045,False,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2021-08-31T16:15Z
CVE-2021-3524,MEDIUM,6.5,2.8,3.6,0.00451,0.62729,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE,2021-05-17T17:15Z
CVE-2021-35240,MEDIUM,4.8,1.7,2.7,0.00165,0.38039,False,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE,2021-08-31T16:15Z
CVE-2021-35242,HIGH,8.8,2.8,5.9,0.00137,0.3427,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2021-12-06T17:15Z
CVE-2021-35243,HIGH,7.5,3.9,3.6,0.00462,0.63213,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,2021-12-23T20:15Z
CVE-2021-35244,HIGH,7.2,1.2,5.9,0.19199,0.95103,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-12-20T21:15Z
CVE-2021-35245,MEDIUM,6.8,2.3,4.0,0.00119,0.31457,False,NETWORK,LOW,HIGH,NONE,CHANGED,NONE,HIGH,NONE,2021-12-06T17:15Z
CVE-2021-35246,MEDIUM,5.3,3.9,1.4,0.00174,0.39216,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2022-11-23T17:15Z
CVE-2021-35247,MEDIUM,5.3,3.9,1.4,0.04983,0.89269,True,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE,2022-01-10T14:10Z
CVE-2021-35248,MEDIUM,4.3,2.8,1.4,0.00268,0.50022,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2021-12-20T21:15Z
CVE-2021-35249,MEDIUM,4.3,2.8,1.4,0.00055,0.1684,False,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE,2022-05-17T20:15Z
CVE-2021-35250,HIGH,7.5,3.9,3.6,0.91915,0.99686,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2022-04-25T20:15Z
CVE-2021-35251,MEDIUM,5.3,3.9,1.4,0.00722,0.71575,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2022-03-10T17:42Z
CVE-2021-35252,HIGH,7.5,3.9,3.6,0.0015,0.36149,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2022-12-16T16:15Z
CVE-2021-35254,HIGH,8.8,2.8,5.9,0.00175,0.39293,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-03-25T19:15Z
CVE-2021-35261,CRITICAL,9.8,3.9,5.9,0.00091,0.26668,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-02-17T18:15Z
CVE-2021-35265,MEDIUM,6.1,2.8,2.7,0.05313,0.89644,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-08-03T12:15Z
CVE-2021-35266,HIGH,7.8,1.8,5.9,0.0005,0.15016,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-07T15:15Z
CVE-2021-35267,HIGH,7.8,1.8,5.9,0.00072,0.22315,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-07T15:15Z
CVE-2021-35268,HIGH,7.8,1.8,5.9,0.00084,0.25328,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-07T14:15Z
CVE-2021-35269,HIGH,7.8,1.8,5.9,0.00078,0.23746,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-09-07T14:15Z
CVE-2021-3527,MEDIUM,5.5,1.8,3.6,0.00021,0.03635,False,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH,2021-05-26T22:15Z
CVE-2021-3528,HIGH,8.8,2.8,5.9,0.00332,0.55408,False,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-05-13T15:15Z
CVE-2021-35283,CRITICAL,9.8,3.9,5.9,0.00674,0.70451,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-07-07T21:15Z
CVE-2021-35284,CRITICAL,9.8,3.9,5.9,0.00077,0.23442,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2022-11-23T18:15Z
CVE-2021-3529,HIGH,7.1,2.8,3.7,0.00225,0.45066,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,LOW,2021-06-02T17:15Z
CVE-2021-35290,HIGH,7.2,1.2,5.9,0.00208,0.43261,False,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-02-24T21:15Z
CVE-2021-35296,CRITICAL,9.8,3.9,5.9,0.004,0.59865,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-10-04T17:15Z
CVE-2021-35297,HIGH,7.8,1.8,5.9,0.00921,0.74996,False,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2021-10-01T13:15Z
CVE-2021-35298,MEDIUM,6.1,2.8,2.7,0.00209,0.4338,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-06-28T20:15Z
CVE-2021-35299,HIGH,7.5,3.9,3.6,0.00322,0.54637,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE,2021-06-28T20:15Z
CVE-2021-3530,HIGH,7.5,3.9,3.6,0.0006,0.18718,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2021-06-02T15:15Z
CVE-2021-35300,MEDIUM,4.3,2.8,1.4,0.00217,0.44215,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2021-06-28T20:15Z
CVE-2021-35301,MEDIUM,5.3,3.9,1.4,0.00212,0.43755,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2021-06-28T20:15Z
CVE-2021-35302,MEDIUM,5.3,3.9,1.4,0.00212,0.43755,False,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,2021-06-28T20:15Z
CVE-2021-35303,MEDIUM,6.1,2.8,2.7,0.00209,0.4338,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-06-28T20:15Z
CVE-2021-35306,MEDIUM,6.5,2.8,3.6,0.00309,0.53475,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2021-08-05T20:15Z
CVE-2021-35307,MEDIUM,6.5,2.8,3.6,0.00309,0.53475,False,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH,2021-08-05T20:15Z
CVE-2021-35309,HIGH,7.5,1.6,5.9,0.00138,0.34478,False,ADJACENT_NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2023-08-22T19:16Z
CVE-2021-3531,MEDIUM,5.3,3.9,1.4,0.00257,0.48863,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,LOW,2021-05-18T12:15Z
CVE-2021-35312,HIGH,7.8,1.8,5.9,0.00195,0.41684,False,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-08-06T19:15Z
CVE-2021-35323,MEDIUM,6.1,2.8,2.7,0.03031,0.86091,False,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2021-10-19T18:15Z
CVE-2021-35324,CRITICAL,9.8,3.9,5.9,0.00756,0.72244,False,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,2021-08-05T21:15Z
CVE-2021-35325,HIGH,7.5,3.9,3.6,0.03131,0.8632,False,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH,2021-08-05T21:15Z
